legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
a8ab308fb2e0533f38ba6aaf7b5dc328,2022-04-16,2022-04-17,IAD,ATL,V0AHZNN1,PT4H36M,0,False,False,False,174.88,210.10,7,555,1650207120||1650219600,2022-04-17T10:52:00.000-04:00||2022-04-17T14:20:00.000-04:00,1650212400||1650223680,2022-04-17T12:20:00.000-04:00||2022-04-17T15:28:00.000-04:00,CLT||ATL,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A319,5280||4080,327||228,coach||coach
b7219a5d19f5fd74dc4a9d074f4a5ba0,2022-04-16,2022-04-17,IAD,ATL,V0AHZNN1,PT5H12M,0,False,False,False,174.88,210.10,7,555,1650217800||1650232500,2022-04-17T13:50:00.000-04:00||2022-04-17T17:55:00.000-04:00,1650223020||1650236520,2022-04-17T15:17:00.000-04:00||2022-04-17T19:02:00.000-04:00,CLT||ATL,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A320,5220||4020,327||228,coach||coach
e12227306da0db451d7237f3d8bdd7b2,2022-04-16,2022-04-17,IAD,ATL,V0AHZNN1,PT6H44M,0,False,False,False,174.88,210.10,7,555,1650191400||1650210300,2022-04-17T06:30:00.000-04:00||2022-04-17T11:45:00.000-04:00,1650196500||1650215640,2022-04-17T07:55:00.000-04:00||2022-04-17T13:14:00.000-04:00,CLT||ATL,IAD||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Canadian Regional Jet 700,5100||5340,327||228,coach||coach
6c4186a2eece165454558222f78f0ea8,2022-04-16,2022-04-17,IAD,ATL,V0AHZNN1,PT6H43M,0,False,False,False,174.88,211.60,7,1902,1650223800||1650240300,2022-04-17T15:30:00.000-04:00||2022-04-17T19:05:00.000-05:00,1650235620||1650247980,2022-04-17T17:47:00.000-05:00||2022-04-17T22:13:00.000-04:00,DFW||ATL,IAD||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,11820||7680,1177||725,coach||coach
bcc573289739d4ca52f34db84692369a,2022-04-16,2022-04-17,IAD,ATL,L0AIZNN1,PT3H55M,0,False,False,False,226.98,266.10,1,555,1650217800||1650227280,2022-04-17T13:50:00.000-04:00||2022-04-17T16:28:00.000-04:00,1650223020||1650231900,2022-04-17T15:17:00.000-04:00||2022-04-17T17:45:00.000-04:00,CLT||ATL,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Canadian Regional Jet 700,5220||4620,327||228,coach||coach
2ad4b07e6673ba643f220e20003be7ee,2022-04-16,2022-04-17,IAD,ATL,L0AIZNN1,PT8H10M,0,False,False,False,226.98,267.60,3,1902,1650194280||1650216540,2022-04-17T07:18:00.000-04:00||2022-04-17T12:29:00.000-05:00,1650207000||1650223680,2022-04-17T09:50:00.000-05:00||2022-04-17T15:28:00.000-04:00,DFW||ATL,IAD||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A320,12720||7140,1177||725,coach||coach
b4fddfa5828520a89f89600817a9d176,2022-04-16,2022-04-17,IAD,ATL,KA0OX0MQ,PT1H49M,0,False,False,True,245.58,278.60,1,541,1650237600,2022-04-17T19:20:00.000-04:00,1650244140,2022-04-17T21:09:00.000-04:00,ATL,IAD,Delta,DL,Airbus A320,6540,541,coach
b04f3715c25a648b410ff579d40033c3,2022-04-16,2022-04-17,IAD,ATL,HA0OX0MQ,PT1H52M,0,False,False,True,329.30,368.60,4,541,1650226140,2022-04-17T16:09:00.000-04:00,1650232860,2022-04-17T18:01:00.000-04:00,ATL,IAD,Delta,DL,Boeing 717,6720,541,coach
1bea0708925c6e9e783438af2aca0d6d,2022-04-16,2022-04-17,IAD,ATL,HA0OX0MQ,PT1H55M,0,False,False,True,329.30,368.60,4,541,1650213180,2022-04-17T12:33:00.000-04:00,1650220080,2022-04-17T14:28:00.000-04:00,ATL,IAD,Delta,DL,Boeing 717,6900,541,coach
527a642244e08878b2a21697a91d50ca,2022-04-16,2022-04-17,IAD,ATL,BA0OA0MQ,PT1H43M,0,False,False,True,450.23,498.60,1,541,1650189600,2022-04-17T06:00:00.000-04:00,1650195780,2022-04-17T07:43:00.000-04:00,ATL,IAD,Delta,DL,Airbus A321,6180,541,coach
79933992f059fd0cd04d5366e31d68f8,2022-04-16,2022-04-17,IAD,BOS,TAA0PFEN,PT1H38M,0,False,False,True,78.14,98.60,2,406,1650229920,2022-04-17T17:12:00.000-04:00,1650235800,2022-04-17T18:50:00.000-04:00,BOS,IAD,United,UA,Embraer 175 (Enhanced Winglets),5880,406,coach
d0dec4e2c029b077039d91a5cf767e9c,2022-04-16,2022-04-17,IAD,BOS,TAA0PFEN,PT1H38M,0,False,False,True,78.14,98.60,9,406,1650214560,2022-04-17T12:56:00.000-04:00,1650220440,2022-04-17T14:34:00.000-04:00,BOS,IAD,United,UA,Boeing 737-800,5880,406,coach
6090b5f38296840c7190af44cca140cf,2022-04-16,2022-04-17,IAD,BOS,TAA0PFEN,PT1H39M,0,False,False,True,78.14,98.60,9,406,1650199020,2022-04-17T08:37:00.000-04:00,1650204960,2022-04-17T10:16:00.000-04:00,BOS,IAD,United,UA,Boeing 737-800,5940,406,coach
32caad4eaba0dcdf4694e8287bd48c8c,2022-04-16,2022-04-17,IAD,BOS,TAA0PFEN,PT1H42M,0,False,False,True,78.14,98.60,9,406,1650248100,2022-04-17T22:15:00.000-04:00,1650254220,2022-04-17T23:57:00.000-04:00,BOS,IAD,United,UA,Boeing 737 MAX 9,6120,406,coach
8f293acf72fd621636bbc9d03be1b7a1,2022-04-16,2022-04-17,IAD,BOS,HA0OA0MQ,PT4H25M,0,False,False,False,152.56,187.60,3,406,1650211140||1650221700,2022-04-17T11:59:00.000-04:00||2022-04-17T14:55:00.000-04:00,1650216180||1650227040,2022-04-17T13:23:00.000-04:00||2022-04-17T16:24:00.000-04:00,JFK||BOS,IAD||JFK,Delta||Delta,DL||DL,Embraer 175||Airbus A220-100,5040||5340,221||185,coach||coach
1d0f1b42583f901feb7f9425a542bad0,2022-04-16,2022-04-17,IAD,BOS,HA0OA0MQ,PT5H5M,0,False,False,False,152.56,187.60,2,406,1650189600||1650203100,2022-04-17T06:00:00.000-04:00||2022-04-17T09:45:00.000-04:00,1650194700||1650207900,2022-04-17T07:25:00.000-04:00||2022-04-17T11:05:00.000-04:00,JFK||BOS,IAD||JFK,Delta||Delta,DL||DL,Embraer 175||Embraer 175,5100||4800,221||185,coach||coach
37530cd8e2c6e329f24ee51f8619c0e2,2022-04-16,2022-04-17,IAD,BOS,G0AGZNN1,PT4H46M,0,False,False,False,155.35,189.10,7,1055,1650207120||1650216420,2022-04-17T10:52:00.000-04:00||2022-04-17T13:27:00.000-04:00,1650212400||1650224280,2022-04-17T12:20:00.000-04:00||2022-04-17T15:38:00.000-04:00,CLT||BOS,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5280||7860,327||728,coach||coach
1f5ada21b9d750c89a1b447e999cd216,2022-04-16,2022-04-17,IAD,BOS,G0AGZNN1,PT5H2M,0,False,False,False,155.35,189.10,7,1055,1650231000||1650241500,2022-04-17T17:30:00.000-04:00||2022-04-17T20:25:00.000-04:00,1650236640||1650249120,2022-04-17T19:04:00.000-04:00||2022-04-17T22:32:00.000-04:00,CLT||BOS,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5640||7620,327||728,coach||coach
9310a9cb5dd35def5953c6a72eb7d858,2022-04-16,2022-04-17,IAD,BOS,G0AGZNN1,PT5H33M,0,False,False,False,155.35,189.10,7,1055,1650217800||1650230280,2022-04-17T13:50:00.000-04:00||2022-04-17T17:18:00.000-04:00,1650223020||1650237780,2022-04-17T15:17:00.000-04:00||2022-04-17T19:23:00.000-04:00,CLT||BOS,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5220||7500,327||728,coach||coach
192ef8f7a98e450197f18b9fff14ca4c,2022-04-16,2022-04-17,IAD,BOS,G0AGZNN1,PT6H2M,0,False,False,False,155.35,189.10,7,1055,1650191400||1650205620,2022-04-17T06:30:00.000-04:00||2022-04-17T10:27:00.000-04:00,1650196500||1650213120,2022-04-17T07:55:00.000-04:00||2022-04-17T12:32:00.000-04:00,CLT||BOS,IAD||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A320,5100||7500,327||728,coach||coach
15c16ac1f574334fd4e7e2d765e6a9cc,2022-04-16,2022-04-17,IAD,BOS,G0AGZNN1,PT6H12M,0,False,False,False,155.35,189.10,7,1055,1650207120||1650221700,2022-04-17T10:52:00.000-04:00||2022-04-17T14:55:00.000-04:00,1650212400||1650229440,2022-04-17T12:20:00.000-04:00||2022-04-17T17:04:00.000-04:00,CLT||BOS,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A320,5280||7740,327||728,coach||coach
9740d5f5403998509d06258f3522e1bb,2022-04-16,2022-04-17,IAD,BOS,G0AGZNN1,PT7H8M,0,False,False,False,155.35,189.10,7,1055,1650191400||1650208800,2022-04-17T06:30:00.000-04:00||2022-04-17T11:20:00.000-04:00,1650196500||1650217080,2022-04-17T07:55:00.000-04:00||2022-04-17T13:38:00.000-04:00,CLT||BOS,IAD||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,5100||8280,327||728,coach||coach
39cf8a488296b53647a5e1ac8679cd53,2022-04-16,2022-04-17,IAD,BOS,G0AGZNN1,PT7H13M,0,False,False,False,155.35,189.10,7,1055,1650217800||1650235920,2022-04-17T13:50:00.000-04:00||2022-04-17T18:52:00.000-04:00,1650223020||1650243780,2022-04-17T15:17:00.000-04:00||2022-04-17T21:03:00.000-04:00,CLT||BOS,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,5220||7860,327||728,coach||coach
4a67f335a4029ccc61bc0dc6bd3985b7,2022-04-16,2022-04-17,IAD,BOS,MA0OA0MQ,PT6H36M,1,False,False,False,236.28,277.60,4,1013,1650233700||1650250740,2022-04-17T18:15:00.000-04:00||2022-04-17T22:59:00.000-04:00,1650239820||1650257460,2022-04-17T19:57:00.000-04:00||2022-04-18T00:51:00.000-04:00,DTW||BOS,IAD||DTW,Delta||Delta,DL||DL,Canadair Regional Jet 900||Airbus A321,6120||6720,391||622,coach||coach
dcfd9e11f7b0fd1fb9c1c90cd5dd1da5,2022-04-16,2022-04-17,IAD,BOS,UAA0PFEN,PT3H51M,0,False,False,False,398.14,451.60,1,406,1650224100||1650232800,2022-04-17T15:35:00.000-04:00||2022-04-17T18:00:00.000-04:00,1650228840||1650237960,2022-04-17T16:54:00.000-04:00||2022-04-17T19:26:00.000-04:00,LGA||BOS,IAD||LGA,United||Delta,UA||DL,||Embraer 175,4740||5160,221||185,coach||coach
e57e103baf7998a77fe444988a043119,2022-04-16,2022-04-17,IAD,BOS,QA0NA0MQ,PT12H14M,0,False,False,False,769.11,851.49,2,490,1650189600||1650211800||1650217500||1650230760,2022-04-17T06:00:00.000-04:00||2022-04-17T12:10:00.000-04:00||2022-04-17T13:45:00.000-04:00||2022-04-17T17:26:00.000-04:00,1650194700||1650216180||1650218700||1650233640,2022-04-17T07:25:00.000-04:00||2022-04-17T13:23:00.000-04:00||2022-04-17T14:05:00.000-04:00||2022-04-17T18:14:00.000-04:00,JFK||MVY||ACK||BOS,IAD||JFK||MVY||ACK,Delta||Cape Air||Cape Air||Cape Air,DL||9K||9K||9K,Embraer 175||Cessna||Cessna||Cessna,5100||4380||1200||2880,221||179||31||90,coach||coach||coach||coach
e6d4af44a3962f9b1cd3f07677e77797,2022-04-16,2022-04-17,IAD,CLT,UA0NA0MC,PT4H58M,0,False,False,False,155.35,190.60,5,766,1650189600||1650198900,2022-04-17T06:00:00.000-04:00||2022-04-17T08:35:00.000-04:00,1650194700||1650207480,2022-04-17T07:25:00.000-04:00||2022-04-17T10:58:00.000-04:00,JFK||CLT,IAD||JFK,Delta||Delta,DL||DL,Embraer 175||Canadair Regional Jet 900,5100||8580,221||545,coach||coach
c12faa50157d9a16f63171983c01ccb7,2022-04-16,2022-04-17,IAD,CLT,UA0NA0MC,PT5H23M,0,False,False,False,155.35,190.60,3,766,1650211140||1650221700,2022-04-17T11:59:00.000-04:00||2022-04-17T14:55:00.000-04:00,1650216180||1650230520,2022-04-17T13:23:00.000-04:00||2022-04-17T17:22:00.000-04:00,JFK||CLT,IAD||JFK,Delta||Delta,DL||DL,Embraer 175||Embraer 175,5040||8820,221||545,coach||coach
f857d75b0eba10b0affd0706bf759235,2022-04-16,2022-04-17,IAD,CLT,G0AZZNN1,PT1H25M,0,False,False,True,164.65,191.60,7,327,1650191400,2022-04-17T06:30:00.000-04:00,1650196500,2022-04-17T07:55:00.000-04:00,CLT,IAD,American Airlines,AA,Airbus A319,5100,327,coach
753d9fc11f9c234594f74880a554037b,2022-04-16,2022-04-17,IAD,CLT,G0AZZNN1,PT1H27M,0,False,False,True,164.65,191.60,7,327,1650217800,2022-04-17T13:50:00.000-04:00,1650223020,2022-04-17T15:17:00.000-04:00,CLT,IAD,American Airlines,AA,Canadair Regional Jet 900,5220,327,coach
9c2a824ab7f2cf3192c8197d8e411113,2022-04-16,2022-04-17,IAD,CLT,G0AZZNN1,PT1H28M,0,False,False,True,164.65,191.60,7,327,1650207120,2022-04-17T10:52:00.000-04:00,1650212400,2022-04-17T12:20:00.000-04:00,CLT,IAD,American Airlines,AA,Canadair Regional Jet 900,5280,327,coach
979bb76eff4c00a52563b41afd728e8f,2022-04-16,2022-04-17,IAD,CLT,VAA0PKEN,PT1H33M,0,False,False,True,164.65,191.60,9,327,1650198000,2022-04-17T08:20:00.000-04:00,1650203580,2022-04-17T09:53:00.000-04:00,CLT,IAD,United,UA,Embraer 175 (Enhanced Winglets),5580,327,coach
38c5f59e467b4e71eb1e504329e9775b,2022-04-16,2022-04-17,IAD,CLT,G0AZZNN1,PT1H34M,0,False,False,True,164.65,191.60,7,327,1650231000,2022-04-17T17:30:00.000-04:00,1650236640,2022-04-17T19:04:00.000-04:00,CLT,IAD,American Airlines,AA,Canadair Regional Jet 900,5640,327,coach
c38e2bb2bf05a6f092f60e8ff851ff10,2022-04-16,2022-04-17,IAD,CLT,VAA0PKEN,PT1H43M,0,False,False,True,164.65,191.60,2,327,1650230760,2022-04-17T17:26:00.000-04:00,1650236940,2022-04-17T19:09:00.000-04:00,CLT,IAD,United,UA,Embraer 175 (Enhanced Winglets),6180,327,coach
36e43306e49b8789961b0a99d53b6faa,2022-04-16,2022-04-17,IAD,CLT,QA0NA0MC,PT4H48M,0,False,False,False,246.51,288.60,4,766,1650229560||1650237900,2022-04-17T17:06:00.000-04:00||2022-04-17T19:25:00.000-04:00,1650235500||1650246840,2022-04-17T18:45:00.000-04:00||2022-04-17T21:54:00.000-04:00,JFK||CLT,IAD||JFK,Delta||Delta,DL||DL,Embraer 175||Canadair Regional Jet 900,5940||8940,221||545,coach||coach
d84ffdb968a5cc712a0898561cab2d77,2022-04-16,2022-04-17,IAD,CLT,YNR,PT8H37M,0,False,False,False,325.49,378.00,1,676,1650199500||1650208500||1650225300,2022-04-17T08:45:00.000-04:00||2022-04-17T11:15:00.000-04:00||2022-04-17T15:55:00.000-04:00,1650203100||1650213900||1650230520,2022-04-17T09:45:00.000-04:00||2022-04-17T12:45:00.000-04:00||2022-04-17T17:22:00.000-04:00,LNS||PIT||CLT,IAD||LNS||PIT,Southern Airways Express||Southern Airways Express||American Airlines,9X||9X||AA,Cessna||Cessna||Canadair Regional Jet 900,3600||5400||5220,99||209||368,coach||coach||coach
75dec893611908fee44ed9ec86c14c8a,2022-04-16,2022-04-17,IAD,CLT,YNR,PT9H57M,0,False,False,False,325.49,383.60,1,676,1650199500||1650208500||1650229920,2022-04-17T08:45:00.000-04:00||2022-04-17T11:15:00.000-04:00||2022-04-17T17:12:00.000-04:00,1650203100||1650213900||1650235320,2022-04-17T09:45:00.000-04:00||2022-04-17T12:45:00.000-04:00||2022-04-17T18:42:00.000-04:00,LNS||PIT||CLT,IAD||LNS||PIT,Southern Airways Express||Southern Airways Express||American Airlines,9X||9X||AA,Cessna||Cessna||Boeing 737-800,3600||5400||5400,99||209||368,coach||coach||coach
9bc85d33a14608f82ae4a7ddc0873c2b,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT3H51M,0,False,False,True,262.33,296.61,9,1473,1650226560,2022-04-17T16:16:00.000-04:00,1650240420,2022-04-17T18:07:00.000-06:00,DEN,IAD,United,UA,Boeing 737 MAX 9,13860,1473,coach
3bbbeb76446760a428b427c4f63dd5dd,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT3H51M,0,False,False,True,262.33,296.61,9,1473,1650232080,2022-04-17T17:48:00.000-04:00,1650245940,2022-04-17T19:39:00.000-06:00,DEN,IAD,United,UA,Airbus A320,13860,1473,coach
52ec0cf753194c9f663c2fe80a25051a,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT3H55M,0,False,False,True,262.33,296.61,9,1473,1650197820,2022-04-17T08:17:00.000-04:00,1650211920,2022-04-17T10:12:00.000-06:00,DEN,IAD,United,UA,Boeing 757-200,14100,1473,coach
aa6373937350f847cca1d58ba449c8cb,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT3H56M,0,False,False,True,262.33,296.61,9,1473,1650247380,2022-04-17T22:03:00.000-04:00,1650261540,2022-04-17T23:59:00.000-06:00,DEN,IAD,United,UA,Boeing 737-900,14160,1473,coach
2f8be540250be9b466589d3454a59005,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT3H56M,0,False,False,True,262.33,296.61,9,1473,1650213600,2022-04-17T12:40:00.000-04:00,1650227760,2022-04-17T14:36:00.000-06:00,DEN,IAD,United,UA,Boeing 757-200,14160,1473,coach
753264dcc81e214fe2fab6808f55de1e,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT3H56M,0,False,False,True,262.33,296.61,9,1473,1650206100,2022-04-17T10:35:00.000-04:00,1650220260,2022-04-17T12:31:00.000-06:00,DEN,IAD,United,UA,Boeing 737 MAX 9,14160,1473,coach
137c0168d5e1a6601cb6904e7b0175a0,2022-04-16,2022-04-17,IAD,DEN,L0AHZNN1,PT5H47M,0,False,False,False,262.33,304.11,7,1673,1650207120||1650215040,2022-04-17T10:52:00.000-04:00||2022-04-17T13:04:00.000-04:00,1650212400||1650227940,2022-04-17T12:20:00.000-04:00||2022-04-17T14:39:00.000-06:00,CLT||DEN,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Boeing 737-800,5280||12900,327||1346,coach||coach
5bfb8f00544672fc872546189a5a7cef,2022-04-16,2022-04-17,IAD,DEN,L0AHZNN1,PT5H54M,0,False,False,False,262.33,304.11,1,1673,1650217800||1650226200,2022-04-17T13:50:00.000-04:00||2022-04-17T16:10:00.000-04:00,1650223020||1650239040,2022-04-17T15:17:00.000-04:00||2022-04-17T17:44:00.000-06:00,CLT||DEN,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5220||12840,327||1346,coach||coach
767e225442c5a60c3ddb7d669a3c7819,2022-04-16,2022-04-17,IAD,DEN,L0AHZNN1,PT6H30M,0,False,False,False,262.33,304.11,7,1673,1650191400||1650201300,2022-04-17T06:30:00.000-04:00||2022-04-17T09:15:00.000-04:00,1650196500||1650214800,2022-04-17T07:55:00.000-04:00||2022-04-17T11:00:00.000-06:00,CLT||DEN,IAD||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,5100||13500,327||1346,coach||coach
92b0bdb5aae496a7191acb1973bfcd3b,2022-04-16,2022-04-17,IAD,DEN,L0AHZNN1,PT8H52M,0,False,False,False,262.33,304.11,2,1673,1650207120||1650226200,2022-04-17T10:52:00.000-04:00||2022-04-17T16:10:00.000-04:00,1650212400||1650239040,2022-04-17T12:20:00.000-04:00||2022-04-17T17:44:00.000-06:00,CLT||DEN,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5280||12840,327||1346,coach||coach
39e245a87a73c4878672b3e61483adbb,2022-04-16,2022-04-17,IAD,DEN,L0AHZNN1,PT8H52M,0,False,False,False,262.33,304.11,7,1673,1650191400||1650209700,2022-04-17T06:30:00.000-04:00||2022-04-17T11:35:00.000-04:00,1650196500||1650223320,2022-04-17T07:55:00.000-04:00||2022-04-17T13:22:00.000-06:00,CLT||DEN,IAD||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,5100||13620,327||1346,coach||coach
563189a7588fa14b176e6c1f66fcb6a0,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT5H33M,0,False,False,False,262.33,305.61,3,1497,1650192300||1650203100,2022-04-17T06:45:00.000-04:00||2022-04-17T08:45:00.000-05:00,1650199740||1650212280,2022-04-17T07:49:00.000-05:00||2022-04-17T10:18:00.000-06:00,ORD||DEN,IAD||ORD,United||United,UA||UA,Boeing 737-900||BOEING 787-9,7440||9180,594||903,coach||coach
fadffcbf377b625166fe7194898f6687,2022-04-16,2022-04-17,IAD,DEN,QA0NA0MC,PT5H48M,0,False,False,False,262.33,305.61,4,1533,1650189720||1650198660,2022-04-17T06:02:00.000-04:00||2022-04-17T08:31:00.000-04:00,1650195300||1650210600,2022-04-17T07:35:00.000-04:00||2022-04-17T09:50:00.000-06:00,DTW||DEN,IAD||DTW,Delta||Delta,DL||DL,Canadair Regional Jet 900||Airbus A321,5580||11940,391||1142,coach||coach
6995f083a5db810579557f0f3b908c8d,2022-04-16,2022-04-17,IAD,DEN,L0AHZNN1,PT6H15M,0,False,False,False,262.33,305.61,7,1827,1650223800||1650239040,2022-04-17T15:30:00.000-04:00||2022-04-17T18:44:00.000-05:00,1650235620||1650246300,2022-04-17T17:47:00.000-05:00||2022-04-17T19:45:00.000-06:00,DFW||DEN,IAD||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,11820||7260,1177||650,coach||coach
b4b9a168c2c8175ee70af481898a05d6,2022-04-16,2022-04-17,IAD,DEN,QA0NA0MC,PT6H15M,0,False,False,False,262.33,305.61,9,1611,1650211860||1650226620,2022-04-17T12:11:00.000-04:00||2022-04-17T15:17:00.000-05:00,1650222000||1650234360,2022-04-17T14:00:00.000-05:00||2022-04-17T16:26:00.000-06:00,MSP||DEN,IAD||MSP,Delta||Delta,DL||DL,Canadair Regional Jet 900||Airbus A321,10140||7740,918||693,coach||coach
73179346a060b89ab3b91157f14535b8,2022-04-16,2022-04-17,IAD,DEN,QA0NA0MC,PT6H16M,0,False,False,False,262.33,305.61,4,1611,1650189600||1650204000,2022-04-17T06:00:00.000-04:00||2022-04-17T09:00:00.000-05:00,1650199740||1650212160,2022-04-17T07:49:00.000-05:00||2022-04-17T10:16:00.000-06:00,MSP||DEN,IAD||MSP,Delta||Delta,DL||DL,Canadair Regional Jet 900||Boeing 737-900,10140||8160,918||693,coach||coach
d3d97a378e30f2fc226c7f8b61631702,2022-04-16,2022-04-17,IAD,DEN,L0AHZNN1,PT6H29M,0,False,False,False,262.33,305.61,7,1827,1650194280||1650210000,2022-04-17T07:18:00.000-04:00||2022-04-17T10:40:00.000-05:00,1650207000||1650217620,2022-04-17T09:50:00.000-05:00||2022-04-17T11:47:00.000-06:00,DFW||DEN,IAD||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,12720||7620,1177||650,coach||coach
76d48da61b8b2d5e0be8a2faf2d0d357,2022-04-16,2022-04-17,IAD,DEN,QA0NA0MC,PT6H31M,0,False,False,False,262.33,305.61,3,1533,1650216420||1650228300,2022-04-17T13:27:00.000-04:00||2022-04-17T16:45:00.000-04:00,1650222240||1650239880,2022-04-17T15:04:00.000-04:00||2022-04-17T17:58:00.000-06:00,DTW||DEN,IAD||DTW,Delta||Delta,DL||DL,Canadair Regional Jet 900||Airbus A321,5820||11580,391||1142,coach||coach
10015842883c884ca1fe9256a8abc17b,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT6H54M,0,False,False,False,262.33,305.61,9,2079,1650190200||1650206100,2022-04-17T06:10:00.000-04:00||2022-04-17T09:35:00.000-05:00,1650201960||1650215040,2022-04-17T08:26:00.000-05:00||2022-04-17T11:04:00.000-06:00,IAH||DEN,IAD||IAH,United||United,UA||UA,Boeing 737-800||Boeing 737-800,11760||8940,1203||876,coach||coach
a0b92d8abb4c45833cb2d03a6ad4433b,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT7H14M,0,False,False,False,262.33,305.61,6,1510,1650213600||1650227640,2022-04-17T12:40:00.000-04:00||2022-04-17T16:34:00.000-04:00,1650218760||1650239640,2022-04-17T14:06:00.000-04:00||2022-04-17T17:54:00.000-06:00,CLE||DEN,IAD||CLE,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-800,5160||12000,299||1211,coach||coach
7daf094b31c3d4e3d0fe82dca2e695a2,2022-04-16,2022-04-17,IAD,DEN,QA0NA0MC,PT7H20M,0,False,False,False,262.33,305.61,9,1842,1650189600||1650199740,2022-04-17T06:00:00.000-04:00||2022-04-17T08:49:00.000-04:00,1650194700||1650216000,2022-04-17T07:25:00.000-04:00||2022-04-17T11:20:00.000-06:00,JFK||DEN,IAD||JFK,Delta||Delta,DL||DL,Embraer 175||,5100||16260,221||1621,coach||coach
7ffac871453536f4cf3cfc61c2deb7e3,2022-04-16,2022-04-17,IAD,DEN,QA0NA0MC,PT7H37M,0,False,False,False,262.33,305.61,6,1842,1650229560||1650240000,2022-04-17T17:06:00.000-04:00||2022-04-17T20:00:00.000-04:00,1650235500||1650256980,2022-04-17T18:45:00.000-04:00||2022-04-17T22:43:00.000-06:00,JFK||DEN,IAD||JFK,Delta||Delta,DL||DL,Embraer 175||Boeing 737-900,5940||16980,221||1621,coach||coach
60d918b37f3e2a0dac99bfd7bbf9337f,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT7H53M,0,False,False,False,262.33,305.61,3,1497,1650231420||1650249900,2022-04-17T17:37:00.000-04:00||2022-04-17T21:45:00.000-05:00,1650239220||1650259800,2022-04-17T18:47:00.000-05:00||2022-04-17T23:30:00.000-06:00,ORD||DEN,IAD||ORD,United||United,UA||UA,Boeing 737-900||Boeing 737-800,7800||9900,594||903,coach||coach
061b090e6859576ee8c1ee9c68819a32,2022-04-16,2022-04-17,IAD,DEN,VAA0AKEN,PT8H,0,False,False,False,262.33,305.61,4,1497,1650198900||1650218040,2022-04-17T08:35:00.000-04:00||2022-04-17T12:54:00.000-05:00,1650206580||1650227700,2022-04-17T09:43:00.000-05:00||2022-04-17T14:35:00.000-06:00,ORD||DEN,IAD||ORD,United||United,UA||UA,Airbus A320||Boeing 737 MAX 9,7680||9660,594||903,coach||coach
